id|name|gene_id
27831|StIP|12345
27832|C20orf36|12346
27833|ASXH2|12347
27834|FLJ10898|12347
27835|KIAA1685|12347
27836|RSAFD1|12348
27837|FLJ10900|12348
27838|MGC23001|12348
27839|MGC60291|12348
27840|YPL207W|12348
27841|TYW1A|12348
27842|FLJ10902|12349
27843|SUSR2|12349
27844|FLJ10904|12350
27845|SIPL|12351
27846|MTCBP-1|12351
27847|ARD|12351
27848|APL1|12351
27849|FLJ10913|12351
27850|HMFT1638|12351
27851|mtnD|12351
27852|C20orf20|12352
27853|FLJ10914|12352
27854|MRG15BP|12352
27855|Eaf7|12352
27856|FLJ10916|12353
27857|SOFAT|12353
27858|CASC1|12354
27859|CFAP94|12354
27860|LAS1|12354
27861|FLJ10921|12354
27862|PPP1R54|12354
27863|FLJ10922|12355
27864|C7orf43|12356
27865|MAP11|12356
27866|FLJ10925|12356
27867|FLJ10936|12357
27868|C22orf26|12358
27869|FLJ10945|12358
27870|FLJ10948|12359
27871|PSP1|12360
27872|FLJ10955|12360
27873|MTH2|12361
27874|FLJ10956|12361
27875|MRPS4|12362
27876|C15orf12|12362
27877|FLJ10968|12362
27878|BRMS2|12362
27879|FLJ10970|12363
27880|FLJ37856|12363
27881|FLJ10975|12364
27882|XAP135|12364
27883|BAF45a|12364
27884|SMARCG4|12364
27885|FLJ10979|12365
27886|HCCS1|12365
27887|FLJ10983|12366
27888|FLJ10986|12367
27889|GatA|12368
27890|FLJ10989|12368
27891|FLJ12189|12368
27892|DKFZP564C1278|12368
27893|FLJ13447|12368
27894|GATA|12368
27895|FLJ10997|12369
27896|FLJ21142|12369
27897|FLJ10998|12370
27898|hDrn1|12370
27899|FLJ11000|12371
27900|FLJ11004|12372
27901|TRPML3|12373
27902|FLJ11006|12373
27903|TRP-ML3|12373
27904|FLJ11011|12374
27905|UBC-16|12374
27906|FLJ11016|12375
27907|FLJ11017|12376
27908|FLJ11036|12377
27909|ARHT1|12378
27910|MIRO-1|12378
27911|FLJ11040|12378
27912|MIRO1|12378
27913|FLJ11042|12379
27914|ACOX4|12379
27915|FLJ11052|12380
27916|BRFU|12380
27917|TFIIIB50|12380
27918|SAPLa|12381
27919|C11orf23|12381
27920|SAPS3|12381
27921|DKFZp781E2374|12381
27922|DKFZp781O2362|12381
27923|DKFZp781E17107|12381
27924|PP6R3|12381
27925|FLJ11058|12381
27926|FLJ43065|12381
27927|KIAA1558|12381
27928|MGC125712|12381
27929|MGC125711|12381
27930|Attp|12382
27931|UEV3|12382
27932|AGO|12383
27933|FLJ11071|12383
27934|SEL-10|12383
27935|SEL10|12383
27936|FBW7|12383
27937|FBX30|12383
27938|CDC4|12383
27939|FBXW6|12383
27940|FLJ11082|12385
27941|FLJ11088|12386
27942|DKFZp779L1558|12386
27943|FLJ11099|12387
27944|BXDC2|12388
27945|BRIX|12388
27946|FLJ11100|12388
27947|PI4KIIB|12389
27948|FLJ11105|12389
27949|PIK42B|12389
27950|THEDC1|12390
27951|FLJ11106|12390
27952|SAST|12390
27953|HIMAP4|12391
27954|FLJ11110|12391
27955|IMAP4|12391
27956|IAN1|12391
27957|C20orf38|12392
27958|SPTLC2L|12392
27959|LCB2B|12392
27960|FLJ11112|12392
27961|hLCB2b|12392
27962|DDX19L|12393
27963|FLJ11126|12393
27964|ZSCAN17|12394
27965|FLJ11137|12394
27966|EZF2|12394
27967|FLJ11149|12395
27968|RIFK|12395
27969|FLJ11151|12396
27970|FLJ11155|12397
27971|SLC35G7|12397
27972|ENT3|12398
27973|FLJ11160|12398
27974|hENT3|12398
27975|FLJ11164|12399
27976|HemW|12399
27977|C20orf29|12400
27978|FLJ11168|12400
27979|C4orf43|12401
27980|FLJ11184|12401
27981|C14orf106|12402
27982|M18BP1|12402
27983|FLJ11186|12402
27984|KIAA1903|12402
27985|KNL2|12402
27986|C20orf46|12403
27987|FLJ11190|12403
27988|FLJ11193|12404
27989|acheron|12405
27990|FLJ11196|12405
27991|EST201864|12406
27992|C4orf20|12407
27993|FLJ11200|12407
27994|FLJ11210|12408
27995|LPAAT-e|12408
27996|LPAAT-epsilon|12408
27997|LPLAT5|12408
27998|MALS-3|12409
27999|LIN-7C|12409
28000|LIN-7-C|12409
28001|VELI3|12409
28002|FLJ11215|12409
28003|C10orf59|12410
28004|FLJ11218|12410
28005|renalase|12410
28006|FLJ11222|12411
28007|SPATA40|12411
28008|CNO|12412
28009|FLJ11230|12412
28010|BCAS4L|12412
28011|PHCA|12413
28012|FLJ11238|12413
28013|APHC|12413
28014|FLJ11259|12414
28015|DRAM|12414
28016|Arip2|12415
28017|FLJ11274|12416
28018|ZIP9|12416
28019|FLJ11275|12417
28020|NIPSNAP3|12417
28021|SNAP1|12417
28022|Fbl8|12418
28023|C19orf66|12419
28024|FLJ11286|12419
28025|RyDEN|12419
28026|IRAV|12419
28027|SFL|12419
28028|FLJ11294|12421
28029|WDC146|12421
28030|NET14|12421
28031|IAN4L1|12422
28032|HIMAP3|12422
28033|IAN5|12422
28034|FLJ11301|12423
28035|ILF3L|12424
28036|FLJ11307|12424
28037|SPNR|12424
28038|FUCT1|12425
28039|FLJ11320|12425
28040|FLJ11323|12426
28041|C4orf21|12427
28042|FLJ11331|12427
28043|FLJ11336|12428
28044|FLJ11342|12429
28045|VNN3|12431
28046|HSA238982|12431
28047|STKG6|12432
28048|YANK2|12432
28049|STK32|12432
28050|HSA250839|12432
28051|C17orf79|12433
28052|TTP1|12433
28053|HSA272196|12433
28054|COPR5|12433
28055|LC27|12434
28056|DKFZp762E1312|12435
28057|URLC9|12435
28058|hFLEG1|12435
28059|FAKTS|12435
28060|FLIPT1|12436
28061|PARIS1|12437
28062|TBC1D2A|12437
28063|Armus|12437
28064|SuRTK106|12438
28065|DKFZp761P1010|12438
28066|NOK|12438
28067|PI4KII|12439
28068|DKFZP761G1923|12439
28069|PIK42A|12439
28070|C6orf110|12440
28071|DKFZp434P0531|12440
28072|dJ421H19.2|12440
28073|EDAG|12441
28074|CT155|12441
28075|NDR|12441
28076|RWDD5|12442
28077|HCA112|12443
28078|MS4B1|12443
28079|GPR48|12444
28080|LRDD|12445
28081|PIDD|12445
28082|MGC16925|12445
28083|DKFZp434D229|12445
28084|C20orf192|12446
28085|bA196N14.4|12446
28086|bA196N14.5|12446
28087|PPP4R1P1|12446
28088|FLJ39769|12447
28089|PRO1580|12447
28090|PRO1855|12448
28091|FLJ21675|12448
28092|EPS15L2|12449
28093|PRO1866|12449
28094|GTL2|12450
28095|NCRNA00023|12450
28096|LINC00023|12450
28097|onco-lncRNA-83|12450
28098|PRO2249|12451
28099|CNA43|12451
28100|DNA43|12451
28101|C17orf85|12452
28102|HSA277841|12452
28103|ELG|12452
28104|RITA|12453
28105|ZNF463|12453
28106|ZNF361|12453
28107|bA77C3.1|12454
28108|SIRP-B2|12454
28109|SIRPgamma|12454
28110|CD172g|12454
28111|KIAA1704|12455
28112|bA245H20.2|12455
28113|AD029|12455
28114|LSR7|12455
28115|DKFZp451J1719|12456
28116|OTUD2|12456
28117|DUBA8|12456
28118|C4orf16|12457
28119|PRO0971|12457
28120|2C18|12457
28121|gamma-BAR|12457
28122|ALS2CR2|12458
28123|CALS-21|12458
28124|PAPK|12458
28125|ILPIPA|12458
28126|ILPIP|12458
28127|C14orf167|12459
28128|PRO1488|12459
28129|AS1DHRS4|12459
28130|CaMKIINalpha|12460
28131|C14orf107|12461
28132|NCRNA00216|12461
28133|PRO1617|12461
28134|GALNACT2|12462
28135|MGC40204|12462
28136|PRO0082|12462
28137|GALNACT-2|12462
28138|PRO1472|12463
28139|C2orf56|12464
28140|PRO1853|12464
28141|MidA|12464
28142|C8orf39|12465
28143|PRO1905|12465
28144|PSARL|12466
28145|PRO2207|12466
28146|PSARL1|12466
28147|RHBDS1|12466
28148|EKI1|12467
28149|EKI|12467
28150|C4S-2|12468
28151|C4ST2|12468
28152|bHLHb41|12469
28153|ECAC2|12470
28154|CaT1|12470
28155|TAJ-alpha|12471
28156|TROY|12471
28157|TAJ|12471
28158|TRADE|12471
28159|NOLA3|12472
28160|NOP10P|12472
28161|MGC70651|12472
28162|H2AFY2|12473
28163|BLOV1|12475
28164|JUNDM1|12476
28165|SNFT|12476
28166|JDP1|12476
28167|HAGE|12477
28168|DKFZp434H2114|12477
28169|CT13|12477
28170|SAGE|12478
28171|CT14|12478
28172|NSMASE2|12479
28173|ACCN4|12480
28174|BNAC4|12480
28175|D29|12481
28176|RBCC728|12482
28177|RNF98|12482
28178|HAPRIN|12482
28179|KIAA1630|12483
28180|MGC3090|12483
28181|DKFZP762M115|12483
28182|CMT2Q|12483
28183|TMEM55A|12485
28184|DKFZp762O076|12485
28185|DKFZp761H039|12486
28186|SLC22B4|12486
28187|DKFZp547C176|12487
28188|DKFZp547M236|12488
28189|ZnT-10|12488
28190|ZNT10|12488
28191|TNRC3|12489
28192|KIAA1816|12489
28193|MAM2|12489
28194|CAGH3|12489
28195|RAM2|12490
28196|R1|12490
28197|JPO2|12490
28198|BWRT|12491
28199|HSA404617|12491
28200|IL17BR|12492
28201|IL17RH1|12492
28202|EVI27|12492
28203|CRL4|12492
28204|RNPC1|12493
28205|HSRNASEB|12493
28206|SEB4D|12493
28207|seb4B|12493
28208|dJ800J21.2|12493
28209|MSX2P|12494
28210|HSHPX5|12494
28211|HPX5|12494
28212|HSZFP36|12496
28213|HSRNASPH|12498
28214|ACO|12498
28215|prostinogen|12498
28216|HSRTSBETA|12499
28217|rTS|12499
28218|TYMSAS|12499
28219|FUCD|12499
28220|PLXN4|12500
28221|SEX|12500
28222|XAP-6|12500
28223|6.3|12500
28224|Plxn3|12500
28225|UCHL5IP|12501
28226|UIP1|12501
28227|HSMDPKIN|12502
28228|MRCKgamma|12502
28229|DMPK2|12502
28230|kappa-200|12502
28231|Dnahc3b|12504
28232|DLP3|12504
28233|Hsadhc3|12504
28234|DKFZp434N074|12504
28235|GalNAc-T10|12505
28236|C2orf29|12506
28237|C40|12506
28238|H17|12507
28239|H41|12508
28240|DKFZP434E0321|12509
28241|FELL|12509
28242|STAB-2|12509
28243|HARE|12509
28244|FEEL-2|12509
28245|SCARH1|12509
28246|GNK|12510
28247|C13orf19|12511
28248|FAM48A|12511
28249|SPT20|12511
28250|bA421P11.4|12511
28251|P38IP|12511
28252|DKFZp434D0917|12512
28253|NACHRA9|12513
28254|UBE2Q|12514
28255|PRO3094|12514
28256|NICE-5|12514
28257|ALDRL6|12515
28258|IXL|12516
28259|DKFZp434H247|12516
28260|MED2|12516
28261|DKFZp434K0614|12517
28262|BIKe|12517
28263|DKFZP761C241|12518
28264|GOLGA2L1|12519
28265|GOLGA2B|12519
28266|DKFZp434M0331|12519
28267|DKFZp761A052|12520
28268|DUBA|12520
28269|DKFZp434E2220|12521
28270|KIAA1839|12522
28271|FLJ20008|12522
28272|RBM40|12522
28273|SNRNP65|12522
28274|ITLN|12523
28275|FLJ20022|12523
28276|LFR|12523
28277|HL-1|12523
28278|hIntL|12523
28279|FLJ20035|12524
28280|FLJ20036|12525
28281|C6orf37|12526
28282|FAM46A|12526
28283|FLJ20037|12526
28284|LRRC16|12527
28285|LRRC16A|12527
28286|dJ501N12.1|12527
28287|FLJ20048|12527
28288|CARMIL|12527
28289|FEOM1|12528
28290|FLJ20052|12528
28291|Neurabin-I|12529
28292|KIAA1222|12529
28293|FLJ20068|12529
28294|FLJ20093|12530
28295|SUHW3|12531
28296|FLJ20095|12531
28297|ZNF633|12531
28298|ZPET|12531
28299|CCDC132|12532
28300|KIAA1861|12532
28301|FLJ20097|12532
28302|DKFZp313I2429|12532
28303|VPS54L|12532
28304|FLJ20113|12533
28305|FLJ40710|12533
28306|C20orf42|12534
28307|FLJ20116|12534
28308|URP1|12534
28309|KIND1|12534
28310|UNC112A|12534
28311|FLJ20126|12535
28312|C20orf23|12536
28313|FLJ20135|12536
28314|dJ971B4.1|12536
28315|SNX23|12536
28316|PP610|12537
28317|FLJ20185k|12537
28318|Protor-1.|12537
28319|PROTOR1|12537
28320|DDEFL1|12538
28321|FLJ20199|12538
28322|UPLC1|12538
28323|CENTB6|12538
28324|C20orf13|12539
28325|FLJ20212|12539
28326|dJ585I14.2|12539
28327|ZIZ3|12540
28328|KIAA0694|12540
28329|STAP-2|12541
28330|BKS|12541
28331|FLJ20244|12542
28332|FLJ20272|12543
28333|FLJ20274|12544
28334|Tan1|12544
28335|MEB|12545
28336|FLJ20277|12545
28337|MGAT1.2|12545
28338|LGMD2O|12545
28339|FLJ10792|12546
28340|ZNF370|12546
28341|FLJ20279|12546
28342|SERZ-B|12546
28343|SERZ1|12546
28344|DHHC7|12546
28345|FLJ20294|12547
28346|KIAA1736|12547
28347|WDR94|12547
28348|DCAF3|12547
28349|FLJ20297|12548
28350|FLJ20756|12548
28351|nSMase-3|12548
28352|KIAA1418|12548
28353|NSMASE3|12548
28354|NET13|12548
28355|FLJ20307|12549
28356|FLJ13839|12549
28357|KIAA1703|12549
28358|AEZ|12551
28359|ZIP-4|12551
28360|AWMS2|12551
28361|FLJ20331|12552
28362|KIAA1333|12553
28363|FLJ20333|12553
28364|PHF7B|12553
28365|C6orf197|12554
28366|FLJ20337|12554
28367|dJ744I24.2|12554
28368|ZNF673|12555
28369|FLJ20344|12555
28370|DEP.8|12556
28371|FLJ20354|12556
28372|SDP35|12556
28373|DEPDC1A|12556
28374|CRG|12557
28375|KIAA1416|12557
28376|FLJ20357|12557
28377|FLJ20361|12557
28378|FLJ20366|12558
28379|GOLSYN|12558
28380|KIAA1472|12558
28381|OCSYN|12558
28382|SNPHL|12558
28383|C14orf58|12559
28384|FLJ20371|12559
28385|MFSD7C|12559
28386|SLC49A2|12559
28387|CCT|12559
28388|PRSMG1|12561
28389|GCPL1|12561
28390|OSGEP1|12561
28391|KAE1|12561
28392|TCS3|12561
28393|ZC2HC2|12562
28394|ZLYAR|12562
28395|FLJ20429|12563
28396|FLJ20477|12564
28397|PIG-V|12564
28398|GPI-MT-II|12564
28399|NOLA2|12565
28400|FLJ20479|12565
28401|FLJ20489|12566
28402|hHRG-1|12566
28403|HRG1|12566
28404|FLJ20495|12567
28405|CNOL|12567
28406|FLJ20507|12568
28407|FLJ22257|12568
28408|NALP2|12569
28409|FLJ20510|12569
28410|PYPAF2|12569
28411|PAN1|12569
28412|CLR19.9|12569
28413|C8orf52|12570
28414|FLJ20530|12570
28415|INT8|12570
28416|MGC131633|12570
28417|FLJ20531|12571
28418|Zfp692|12571
28419|AREBP|12571
28420|FLJ20552|12572
28421|FLJ20557|12573
28422|FNBP3|12574
28423|FLJ20585|12574
28424|FBP11|12574
28425|HYPA|12574
28426|NY-REN-6|12574
28427|HIP10|12574
28428|FBP-11|12574
28429|FLAF1|12574
28430|Prp40|12574
28431|dJ686N3.1|12575
28432|DRS1|12575
28433|FLJ20615|12576
28434|DKFZp762F1811|12576
28435|FLJ22027|12576
28436|FIH1|12576
28437|ZKSCAN20|12577
28438|FLJ20626|12577
28439|ZSCAN52|12577
28440|HARC|12578
28441|FLJ20639|12578
28442|CDC37B|12578
28443|URG4|12579
28444|KIAA1507|12579
28445|FLJ20654|12579
28446|DKFZp666G166|12579
28447|DKFZp686O0457|12579
28448|NPL4|12580
28449|FLJ20657|12580
28450|KIAA1499|12580
28451|C9orf55B|12581
28452|C9orf55|12581
28453|FLJ20686|12581
28454|bA513M16.3|12581
28455|RAB10GEF|12581
28456|C14orf118|12582
28457|FLJ20689|12582
28458|FLJ10033|12582
28459|FLJ20693|12583
28460|FLJ20695|12584
28461|KIAA2010|12585
28462|SMEK1|12585
28463|FLJ20707|12585
28464|MSTP033|12585
28465|FLFL1|12585
28466|smk-1|12585
28467|smk1|12585
28468|PP4R3|12585
28469|FLJ20719|12586
28470|KIAA1693|12586
28471|FLJ31101|12587
28472|ZNT6|12587
28473|DKFZp761G0123|12588
28474|FLJ10006|12588
28475|FLJ14655|12588
28476|FLJ32319|12588
28477|PINCH2|12589
28478|PINCH-2|12589
28479|RABIP4R|12590
28480|FLJ10063|12590
28481|KIAA1537|12590
28482|ZFYVE13|12590
28483|KIAA1360|12591
28484|CVAK104|12591
28485|KIAA1310|12592
28486|FLJ10081|12592
28487|Rcd1|12592
28488|NSL3|12592
28489|C9orf86|12593
28490|FLJ10101|12593
28491|FLJ13045|12593
28492|pp8875|12593
28493|bA216L13.9|12593
28494|Parf|12593
28495|RBEL1|12593
28496|FLJ10116|12594
28497|DSU|12594
28498|WDT2|12594
28499|TRMT|12595
28500|FLJ10140|12595
28501|MTO2|12595
28502|MTU1|12595
28503|FLJ10201|12596
28504|FLJ12841|12596
28505|FLJ13308|12596
28506|KIAA1197|12596
28507|FLJ10209|12597
28508|KIAA1175|12597
28509|FRMD4|12598
28510|FLJ10210|12598
28511|KIAA1294|12598
28512|bA295P9.4|12598
28513|LUC7B1|12599
28514|hLuc7B1|12599
28515|Luc7|12599
28516|JMJD2D|12600
28517|FLJ10251|12600
28518|WBSCR20|12601
28519|WBSCR20A|12601
28520|NOL1R|12601
28521|p120(NOL1)|12601
28522|FLJ10267|12601
28523|NSUN5A|12601
28524|Ynl022cL|12601
28525|FLJ10290|12602
28526|ZC3H16|12602
28527|fSAP47|12602
28528|Cwc2|12602
28529|TAX1BP2|12603
28530|FLJ10305|12603
28531|ArPIKfyve|12603
28532|FLJ10324|12604
28533|KIAA1849|12604
28534|RASIP2|12604
28535|FLJ10326|12605
28536|PARCC1|12606
28537|RPRC1|12606
28538|FLJ10350|12606
28539|FLJ39022|12606
28540|solo|12607
28541|FLJ10357|12607
28542|CCDC94|12608
28543|FLJ10374|12608
28544|RPC2|12609
28545|FLJ10388|12609
28546|C128|12609
28547|KIAA1212|12610
28548|FLJ10392|12610
28549|APE|12610
28550|GIV|12610
28551|HkRP1|12610
28552|GRDN|12610
28553|Imp9|12611
28554|FLJ10402|12611
28555|TMEM48|12612
28556|FLJ10407|12612
28557|NET3|12612
28558|FLJ10420|12613
28559|BKLHD4|12614
28560|FLJ10450|12614
28561|HSPC252|12614
28562|MLSTD1|12615
28563|FLJ10462|12615
28564|SDR10E2|12615
28565|bA179N14.1|12616
28566|ODZ3|12617
28567|Ten-M3|12617
28568|KIAA1455|12617
28569|TEN3|12617
28570|FLJ10488|12618
28571|FLJ10494|12619
28572|KIAA1174|12619
28573|BRWD2|12620
28574|KIAA1351|12620
28575|FLJ10506|12620
28576|WDR15|12620
28577|HH14|12620
28578|DR11|12620
28579|SRI1|12620
28580|RPC5|12621
28581|FLJ10509|12621
28582|C37|12621
28583|C10orf6|12622
28584|FAM178A|12622
28585|FLJ10512|12622
28586|FLJ25012|12622
28587|FLJ10534|12623
28588|FLJ10547|12624
28589|KIAA1519|12625
28590|FLJ10565|12625
28591|FLJ10604|12626
28592|C12orf11|12627
28593|ASUN|12627
28594|FLJ10637|12627
28595|NET48|12627
28596|Mat89Bb|12627
28597|SPATA30|12627
28598|FLJ10648|12628
28599|FUP1|12628
28600|B3BP|12629
28601|FLJ10688|12630
28602|p621|12630
28603|ATF7IP1|12630
28604|C17orf63|12631
28605|FLJ10700|12631
28606|C1orf112|12632
28607|FLJ10706|12632
28608|Apolo1|12632
28609|MEICA1|12632
28610|FLJ10724|12633
28611|MART-2|12633
28612|MART2|12633
28613|Skn|12633
28614|ski|12633
28615|rasp|12633
28616|sit|12633
28617|GUP2|12633
28618|ZNF338|12634
28619|FLJ10734|12634
28620|dJ831D17.1|12634
28621|FLJ12628|12634
28622|dJ548G19.1|12634
28623|FLJ10737|12635
28624|FLJ10752|12636
28625|MEM3|12636
28626|PARK17|12636
28627|ARF1GAP|12637
28628|FLJ10767|12637
28629|bA261N11.3|12637
28630|CARKD|12638
28631|LP3298|12638
28632|FLJ10769|12638
28633|FLJ10773|12639
28634|NDPP1|12639
28635|MENA|12639
28636|C20orf49|12640
28637|C20orf31|12640
28638|FLJ10783|12640
28639|bA4204.1|12640
28640|MXRA2|12641
28641|FLJ12254|12641
28642|FLJ10793|12641
28643|FLJ10796|12642
28644|RNF196|12642
28645|C7orf44|12643
28646|FLJ10803|12643
28647|MITRAC15|12643
28648|C14orf108|12644
28649|MUDENG|12644
28650|FLJ10813|12644
28651|MuD|12644
28652|mu5|12644
28653|FLJ10814|12645
28654|PEPA|12646
28655|FLJ10830|12646
28656|CN2|12646
28657|HsT2298|12646
28658|CPGL|12646
28659|FLJ10590|12647
28660|CARP-1|12647
28661|CARP1|12647
28662|MULK|12648
28663|FLJ10842|12648
28664|TMEM34|12649
28665|FLJ10846|12649
28666|SEPT11|12650
28667|FLJ10849|12650
28668|FLJ10851|12651
28669|C6orf67|12652
28670|FLJ10856|12652
28671|CDC50A|12652
28672|MCPH3|12653
28673|C48|12653
28674|FLJ10867|12653
28675|CEP215|12653
28676|FLJ10871|12654
28677|CPSF2L|12654
28678|RC-74|12654
28679|UGCGL2|12655
28680|FLJ11485|12655
28681|HUGT2|12655
28682|FLJ10873|12655
28683|MGC150689|12655
28684|MGC87276|12655
28685|MGC117360|12655
28686|FLJ10876|12656
28687|YTM1|12657
28688|FLJ10881|12657
28689|DDX32|12658
28690|FLJ10889|12658
28691|FLJ10694|12658
28692|DHLP1|12658
28693|FLJ10890|12659
28694|FLJ10891|12660
28695|SEC3L1|12661
28696|SEC3|12661
28697|FLJ10893|12661
28698|BM-102|12661
28699|Sec3p|12661
28700|WDR10|12662
28701|WDR140|12662
28702|WDR10p|12662
28703|SPG|12662
28704|FAP80|12662
28705|CFAP80|12662
28706|C1orf106|12663
28707|FLJ10901|12663
28708|H2AFJ|12664
28709|FLJ10903|12664
28710|MGC921|12664
28711|FLJ11005|12665
28712|PNG1|12665
28713|PNG-1|12665
28714|ZNF816B|12666
28715|FLJ11015|12666
28716|SEC5L1|12667
28717|FLJ11026|12667
28718|Sec5|12667
28719|FLJ11029|12668
28720|FLJ11046|12669
28721|FLJ11090|12670
28722|SCAN1|12670
28723|C6orf64|12671
28724|FLJ11101|12671
28725|FLJ11113|12672
28726|KIAA1461|12672
28727|C14orf131|12673
28728|WDR52|12674
28729|FLJ11142|12674
28730|C6orf70|12675
28731|FLJ11152|12675
28732|dJ266L20.3|12675
28733|FLJ11159|12676
28734|FTSJD1|12677
28735|FLJ11171|12677
28736|AFT|12677
28737|MTr2|12677
28738|FLJ11175|12678
28739|FLJ33303|12678
28740|ZFYVE24|12679
28741|FLJ11183|12679
28742|CXorf15|12681
28743|FLJ11209|12681
28744|LSR5|12681
28745|FIAT|12681
28746|MGC126621|12681
28747|MGC126625|12681
28748|TXLNGX|12681
28749|C6orf209|12682
28750|FLJ11240|12682
28751|bA810I22.1|12682
28752|cblF|12682
28753|XTP1|12683
28754|CSGalNAcT-1|12684
28755|FLJ11264|12684
28756|ChGn|12684
28757|C1orf103|12685
28758|FLJ11269|12685
28759|FAM63A|12686
28760|FLJ11280|12686
28761|MINDY-1|12686
28762|MDDX28|12687
28763|FLJ11282|12687
28764|FLJ11305|12688
28765|CHCR|12689
28766|FLJ11316|12689
28767|MBLX39|12689
28768|MBXL|12689
28769|METTL2|12690
28770|METL|12690
28771|FLJ11350|12690
28772|HSA272268|12691
28773|alpha2delta-3|12691
28774|HSA243396|12692
28775|SCNB3|12692
28776|AK155|12693
28777|IL-26|12693
28778|HSA275986|12694
28779|SMIF|12694
28780|SMAD4IP1|12694
28781|CENTA2|12695
28782|DKFZp761O0113|12696
28783|ALUNC|12697
28784|AU|12697
28785|SIAT7A|12698
28786|ST6GalNAcI|12698
28787|BCAR2|12699
28788|TReP-132|12699
28789|HSA277276|12699
28790|RAPA|12699
28791|dJ139D8.5|12699
28792|FHX|12700
28793|SAC|12701
28794|Sacy|12701
28795|SACI|12701
28796|RP1-313L4.2|12701
28797|LCA3|12702
28798|HSD3|12702
28799|C17orf40|12703
28800|HCA66|12703
28801|TFNR|12704
28802|TAF3B1|12704
28803|TFIIIB150|12704
28804|TFC5|12704
28805|KIAA1689|12704
28806|HSA238520|12704
28807|KIAA1241|12704
28808|TXI1|12705
28809|C20orf180|12706
28810|dJ805C22.1|12706
28811|JMJD1|12707
28812|JMJD1A|12707
28813|TSGA|12707
28814|KIAA0742|12707
28815|JHMD2A|12707
28816|GP|12708
28817|G1RZFP|12708
28818|GOLIATH|12708
28819|ALC|12709
28820|RNF108|12710
28821|PEP5|12710
28822|PAG|12711
28823|HSA250303|12712
28824|TERP|12712
28825|SDR29C1|12712
28826|IQWD1|12713
28827|PC326|12713
28828|VIMP|12714
28829|SELS|12714
28830|MGC2553|12714
28831|SBBI8|12714
28832|AD-015|12714
28833|SEPS1|12714
28834|AD-017|12715
28835|FLJ14611|12715
28836|TMEM111|12716
28837|TIP120A|12717
28838|DKFZp434M1414|12717
28839|KIAA0829|12717
28840|TIP120|12717
28841|KIAA1491|12718
28842|bA176F3.5|12718
28843|FLJ22435|12718
28844|MCPH6|12719
28845|CPAP|12719
28846|BM032|12719
28847|LIP1|12719
28848|Sas-4|12719
28849|SASS4|12719
28850|C14orf11|12720
28851|BM036|12720
28852|FLJ20578|12720
28853|C16orf60|12721
28854|FLJ13607|12721
28855|FLJ22660|12721
28856|BM039|12721
28857|BM040|12722
28858|TRAITS|12722
28859|KIAA1280|12723
28860|BM042|12723
28861|BM046|12724
28862|MDS026|12725
28863|B55delta|12725
28864|B55D|12725
28865|C3orf10|12726
28866|MDS027|12726
28867|HSPC300|12726
28868|FGGAP1|12727
28869|MDS028|12727
28870|KICS3|12727
28871|C10orf70|12728
28872|ZCD1|12728
28873|MDS029|12728
28874|mitoNEET|12728
28875|C9orf46|12729
28876|MDS030|12729
28877|FLJ14688|12729
28878|AD025|12729
28879|Plg-RKT|12729
28880|SLT1|12730
28881|MDS032|12730
28882|D12|12730
28883|PEN2|12731
28884|HT008|12732
28885|TMEM96|12732
28886|KIAA1738|12732
28887|C10orf110|12733
28888|IDI2-AS|12733
28889|HT009|12733
28890|Em:AC022536.4|12733
28891|LEREPO4|12734
28892|FAM45B|12735
28893|FAM45BP|12735
28894|HT011|12735
28895|THEM2|12736
28896|HT012|12736
28897|NCRNA00153|12737
28898|C20orf19|12737
28899|PLK1S1|12737
28900|HT013|12737
28901|TMPT27|12738
28902|TPARL|12738
28903|GDT1|12738
28904|SLC64A1|12738
28905|HARP11|12740
28906|ACTR11|12740
28907|Arp11|12740
28908|Arp10|12740
28909|C20orf35|12741
28910|HSMNP1|12741
28911|dJ351K20.2|12742
28912|HT007|12743
28913|OAT4|12744
28914|HDACL1|12745
28915|WTS|12745
28916|MRXS6|12745
28917|RPD3|12745
28918|KDAC8|12745
28919|huASH1|12746
28920|ASH1|12746
28921|ASH1L1|12746
28922|KMT2H|12746
28923|CBWD1|12747
28924|TOPK|12748
28925|FLJ14385|12748
28926|Nori-3|12748
28927|SPK|12748
28928|CT84|12748
28929|GSDML|12749
28930|PRO2521|12749
28931|SBA2|12751
28932|MGC10210|12751
28933|RBTNL2|12752
28934|Rhom-3|12752
28935|ZNF64|12753
28936|ZNF448|12753
28937|ZNF167|12753
28938|FLJ12738|12753
28939|ZSCAN39|12753
28940|RAIG-3|12755
28941|LEP503|12756
28942|SBBIZ1|12757
28943|ZBTB31|12757
28944|ZNF902|12757
28945|PRF-1|12758
28946|HDBP2|12758
28947|DKFZp434K1210|12758
28948|MGC10676|12760
28949|bHLHc5|12760
28950|GC-UNC45|12761
28951|ZNF327|12762
28952|ZNF135L|12762
28953|ZNF140L|12762
28954|TMTSP|12763
28955|ACAS2|12764
28956|ACS|12764
28957|ACSA|12764
28958|AceCS|12764
28959|dJ1161H23.1|12764
28960|MLL5|12765
28961|HDCMC04P|12765
28962|SETD5B|12765
28963|ZNF313|12766
28964|PSORS12|12766
28965|KIAA1166|12767
28966|WWS|12767
28967|MCS|12767
28968|MRXS4|12767
